"date","initials","day12","est_age","site","nest","brood","eggs","mom_band","dad_band","band","feathers","rwl","mites_nestling","lysis_amt","mass","survived","nestling_notes","mites_pt","nest_notes","nestling_manipulated","nestling_treatment","nestling_manipulation_date","lysis","nestling_num","year","mites","mom_origin","dad_origin","original_site","original_nest","additional_data","clutch_size","max_brood","mites_nest","plasma_amount","slides","tarsus","nestling_manipulation","plasma","sex","mom_biol_band","dad_biol_band"
"2008-07-19","","","10","Struthers","7.0","1","","UNB","UNB","2351-05560","Y","63","","","19.75","","","","","N","","","Y","3/3","2008","N","","","","","Microbe data available","3.0","","","","",NA,NA,"N","","",""
"2008-07-20","","","11","Struthers","5.0","1","","2540-44578","2540-44580","2351-05561","Y",NA,"","","21","","","","","N","","","Y","1/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-07-20","","","11","Struthers","5.0","1","","2540-44578","2540-44580","2351-05562","Y",NA,"","","19.5","","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-07-20","","","11","Struthers","5.0","1","","2540-44578","2540-44580","2351-05563","Y",NA,"","","20.75","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-07-20","","","11","Struthers","5.0","1","","2540-44578","2540-44580","2351-05564","Y",NA,"","","20.25","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-07-22","","","9","Struthers","3.0","1","","2540-44582","2540-44527","2351-05565","Y",NA,"","","18","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-07-22","","","9","Struthers","3.0","1","","2540-44582","2540-44527","2351-05566","Y",NA,"","","17.75","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-07-22","","","9","Struthers","3.0","1","","2540-44582","2540-44527","2351-05567","Y",NA,"","","17.5","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-07-22","","","9","Struthers","3.0","1","","2540-44582","2540-44527","2351-05568","Y",NA,"","","17.25","","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-07-22","","","9","Struthers","3.0","1","","2540-44582","2540-44527","2351-05569","Y",NA,"","","15.5","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","11","Copper Moon","1.0","2","","2540-44667","UNB","2351-05570","Y",NA,"","","20.75","","","","","N","","","Y","1/5","2008","Y","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","11","Copper Moon","1.0","2","","2540-44667","UNB","2351-05571","Y",NA,"","","21.75","","","","","N","","","Y","2/5","2008","Y","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","11","Copper Moon","1.0","2","","2540-44667","UNB","2351-05572","Y",NA,"","","20.25","","","","","N","","","Y","3/5","2008","Y","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","11","Copper Moon","1.0","2","","2540-44667","UNB","2351-05573","Y",NA,"","","20.25","","","","","N","","","Y","4/5","2008","Y","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","11","Copper Moon","1.0","2","","2540-44667","UNB","2351-05574","Y",NA,"","","20.25","","","","","N","","","Y","5/5","2008","Y","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","9","Copper Moon","4.0","2","","2540-44668","2540-44808","2351-05575","Y",NA,"","","19","","","","","N","","","Y","1/2","2008","Y","","","","","Microbe data available","2.0","","","","",NA,NA,"N","","",""
"2008-08-07","","","9","Copper Moon","4.0","2","","2540-44668","2540-44808","2351-05576","Y",NA,"","","20.5","","","","","N","","","Y","2/2","2008","Y","","","","","Microbe data available","2.0","","","","",NA,NA,"N","","",""
"2008-08-11","","","12","Cooks","1.0","2","","2540-44618","2540-44619","2351-05577","Y",NA,"","","21.75","","","","","N","","","Y","1/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","M","",""
"2008-08-11","","","12","Cooks","1.0","2","","2540-44618","2540-44619","2351-05578","Y",NA,"","","22.5","","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","F","",""
"2008-08-11","","","12","Cooks","1.0","2","","2540-44618","2540-44619","2351-05579","Y",NA,"","","22.25","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","M","",""
"2008-08-11","","","12","Cooks","1.0","2","","2540-44618","2540-44619","2351-05580","Y",NA,"","","23","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","F","",""
"2008-08-14","","","11","Cooks","8.0","2","","2540-44614","2540-44663","2351-05581","Y",NA,"","","20.25","","","","","N","","","Y","1/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","F","",""
"2008-08-14","","","11","Cooks","8.0","2","","2540-44614","2540-44663","2351-05582","Y",NA,"","","19.75","N","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","","",""
"2008-08-14","","","11","Cooks","8.0","2","","2540-44614","2540-44663","2351-05583","Y",NA,"","","22.25","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","M","",""
"2008-08-14","","","11","Cooks","8.0","2","","2540-44614","2540-44663","2351-05584","Y",NA,"","","21.5","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"Y","F","",""
"2008-08-14","","","9","Cooks","9.0","2","","2540-44707","2540-44621","2351-05585","Y",NA,"","","19.5","","","","","N","","","Y","1/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"Y","F","",""
"2008-08-14","","","9","Cooks","9.0","2","","2540-44707","2540-44621","2351-05586","Y",NA,"","","20.25","","","","","N","","","Y","2/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"Y","M","",""
"2008-08-20","","","10","Cooks","5.0","2","","2540-44617","2540-44616","2351-05587","Y","41","","","16.75","One of these two died but, which is unknown","","","","N","","","Y","1/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"Y","F","",""
"2008-08-20","","","10","Cooks","5.0","2","","2540-44617","2540-44616","2351-05588","Y","41","","","18","One of these two died but, which is unknown","","","","N","","","Y","2/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"Y","M","",""
"2008-08-27","","","10","Struthers","2.0","2","","2540-44783","2540-44531","2351-05589","Y","48.5","","","21.25","","","","","N","","","Y","1/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"N","U","",""
"2008-08-27","","","10","Struthers","2.0","2","","2540-44783","2540-44531","2351-05590","Y","42","","","19.5","","","","","N","","","Y","2/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"N","","",""
"2008-09-03","","","11","Struthers","10.0","2","","2540-44581","2540-44530","2351-05591","Y",NA,"","","19","","","","","N","","","Y","1/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"N","F","",""
"2008-09-03","","","11","Struthers","10.0","2","","2540-44581","2540-44530","2351-05592","Y",NA,"","","21.75","","","","","N","","","Y","2/2","2008","N","","","","","Microbe data available","2.0","","","","",NA,NA,"N","M","",""
"2008-09-03","","","13","Cooks","10.0","2","","2540-44612","2540-44620","2351-05593","Y",NA,"","","20.5","","","","","N","","","Y","1/3","2008","N","","","","","Microbe data available","3.0","","","","",NA,NA,"Y","F","",""
"2008-09-03","","","13","Cooks","10.0","2","","2540-44612","2540-44620","2351-05594","Y",NA,"","","17","","","","","N","","","Y","2/3","2008","N","","","","","Microbe data available","3.0","","","","",NA,NA,"Y","F","",""
"2008-09-03","","","13","Cooks","10.0","2","","2540-44612","2540-44620","2351-05595","Y",NA,"","","21","","","","","N","","","Y","3/3","2008","N","","","","","Microbe data available","3.0","","","","",NA,NA,"Y","M","",""
"","","","","","","","","","","2351-05596","",NA,"","","0","","","","Ring not finished","N","","","","","2008","","","","","","Microbe data available","","","","","",NA,NA,"","","",""
"","","","","","","","","","","2351-05597","",NA,"","","0","","","","","N","","","","","2008","","","","","","Microbe data available","","","","","",NA,NA,"","","",""
"","","","","","","","","","","2351-05598","",NA,"","","0","","","","","N","","","","","2008","","","","","","Microbe data available","","","","","",NA,NA,"","","",""
"","","","","","","","","","","2351-05599","",NA,"","","0","","","","","N","","","","","2008","","","","","","Microbe data available","","","","","",NA,NA,"","","",""
"","","","","","","","","","","2351-05600","",NA,"","","0","","","","","N","","","","","2008","","","","","","Microbe data available","","","","","",NA,NA,"","","",""
"2008-06-09","","","10","Schaap","40.0","1","","2540-44502","2540-44554","2351-05601","Y","52","","","19.5","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-09","","","10","Schaap","40.0","1","","2540-44502","2540-44554","2351-05602","Y","49","","","18","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-09","","","10","Schaap","40.0","1","","2540-44502","2540-44554","2351-05603","Y","50","","","18.5","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-09","","","10","Schaap","40.0","1","","2540-44502","2540-44554","2351-05604","Y","51","","","19","","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-09","","","10","Schaap","40.0","1","","2540-44502","2540-44554","2351-05605","Y","48","","","17","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-09","","","10","Schaap","13.0","1","","2540-44503","2540-44504","2351-05606","Y","47","","","20.5","","","","","N","","","Y","1/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-09","","","10","Schaap","13.0","1","","2540-44503","2540-44504","2351-05607","Y","50","","","20.5","","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-09","","","10","Schaap","13.0","1","","2540-44503","2540-44504","2351-05608","Y","48.5","","","20.5","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-06-09","","","10","Schaap","13.0","1","","2540-44503","2540-44504","2351-05609","Y","43","","","18.5","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","10","Autumn Hill","1.0","1","","2540-44718","UNB","2351-05610","Y","44","","","17","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","6.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","10","Autumn Hill","1.0","1","","2540-44718","UNB","2351-05611","Y","41","","","17","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","6.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","10","Autumn Hill","1.0","1","","2540-44718","UNB","2351-05612","Y","42","","","16","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","6.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","10","Autumn Hill","1.0","1","","2540-44718","UNB","2351-05613","N","30","","","12","","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","6.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","10","Autumn Hill","1.0","1","","2540-44718","UNB","2351-05614","Y","44","","","15.5","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","6.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","11","Autumn Hill","41.0","1","","UNB","UNB","2351-05615","Y","51","","","20.5","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","11","Autumn Hill","41.0","1","","UNB","UNB","2351-05616","Y","52.5","","","22.5","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","11","Autumn Hill","41.0","1","","UNB","UNB","2351-05617","Y","54.5","","","22","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","11","Autumn Hill","41.0","1","","UNB","UNB","2351-05618","Y","52","","","21.5","","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-15","","","11","Autumn Hill","41.0","1","","UNB","UNB","2351-05619","N","41","","","18.5","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","26.0","1","","2540-44766","2540-44716","2351-05620","Y","46","","","19","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-17","","","10","Autumn Hill","26.0","1","","2540-44766","2540-44716","2351-05621","Y","45","","","18.5","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","26.0","1","","2540-44766","2540-44716","2351-05622","Y","45","","","17","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","26.0","1","","2540-44766","2540-44716","2351-05623","Y","41","","","17.5","Died?","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","26.0","1","","2540-44766","2540-44716","2351-05624","N","37","","","17","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","28.0","1","","2540-44712","2540-44764","2351-05625","Y","46","","","19","","","","","N","","","Y","1/4","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-17","","","10","Autumn Hill","28.0","1","","2540-44712","2540-44764","2351-05626","Y","44","","","19.5","Died?","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-17","","","10","Autumn Hill","28.0","1","","2540-44712","2540-44764","2351-05627","Y","46","","","20","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-17","","","10","Autumn Hill","28.0","1","","2540-44712","2540-44764","2351-05628","Y","38","","","18.5","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-18","","","11","Schaap","24.0","1","","2540-44550","2540-44547","2351-05629","Y",NA,"","",NA,"","","","","N","","","Y","1/3","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","11","Schaap","24.0","1","","2540-44550","2540-44547","2351-05630","Y",NA,"","",NA,"","","","","N","","","Y","2/3","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","11","Schaap","24.0","1","","2540-44550","2540-44547","2351-05631","Y",NA,"","",NA,"","","","","N","","","Y","3/3","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","?","Shangri La","4.0","1","","2540-44576","2540-44573","2351-05632","Y","47.5","","","19.5","","","","","N","","","Y","1/4","2008","Y","","","","","Microbe data available","4.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","?","Shangri La","4.0","1","","2540-44576","2540-44573","2351-05633","Y","46.5","","","17.5","","","","","N","","","Y","2/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","?","Shangri La","4.0","1","","2540-44576","2540-44573","2351-05634","Y","46.5","","","18","","","","","N","","","Y","3/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","?","Shangri La","4.0","1","","2540-44576","2540-44573","2351-05635","Y","43","","","17.5","","","","","N","","","Y","4/4","2008","N","","","","","Microbe data available","4.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","11","Cargill","13.0","1","","2540-44650","2540-44649","2351-05636","Y","56","","","20","","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","11","Cargill","13.0","1","","2540-44650","2540-44649","2351-05637","Y","53","","","21","","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","11","Cargill","13.0","1","","2540-44650","2540-44649","2351-05638","Y","54","","","21.5","","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","11","Cargill","13.0","1","","2540-44650","2540-44649","2351-05639","Y","51","","","19.5","","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","11","Cargill","13.0","1","","2540-44650","2540-44649","2351-05640","Y","43.5","","","18.5","","","","","N","","","Y","5/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","F","",""
"2008-06-18","","","13","Lehigh","2.0","1","","2540-44675","2540-44676","2351-05641","Y",NA,"","",NA,"","","","","N","","","Y","1/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","13","Lehigh","2.0","1","","2540-44675","2540-44676","2351-05642","Y",NA,"","",NA,"","","","","N","","","Y","2/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","M","",""
"2008-06-18","","","13","Lehigh","2.0","1","","2540-44675","2540-44676","2351-05643","Y",NA,"","",NA,"","","","","N","","","Y","3/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
"2008-06-18","","","13","Lehigh","2.0","1","","2540-44675","2540-44676","2351-05644","Y",NA,"","",NA,"","","","","N","","","Y","4/5","2008","N","","","","","Microbe data available","5.0","","","","",NA,NA,"N","","",""
